frameNum,rotation00,rotation01,rotation02,rotation10,rotation11,rotation12,rotation20,rotation21,rotation22,translation X,translation Y,translation Z,imu angular velocity X,imu angular velocity Y,imu angular velocit Z,imu linear velocity X,imu linear velocity Y,imu linear velocity Z,groundtruth 0,groundtruth 1,groundtruth 2
11.0,-0.0666947386115,-0.997565923256,0.0203479876299,-0.961679591197,0.0697042547853,0.265167269359,-0.26594017319,-0.0018829827074,-0.963987696322,-0.426215431776,-0.302094467059,0.852689473776,-0.051661745859,0.120776784238,0.120776784238,9.635033625,0.277855083333,-3.03188929167,-0.00875735503261,1.13761170306e-06,0.401863955024
12.0,-0.0474475545294,-0.993517766031,0.103301394715,0.998491340566,-0.050036397645,-0.0226141930252,0.0276364321982,0.102072559934,0.994392990786,-0.405702831106,0.364981027006,-0.83797020398,-0.0439822971503,0.366519142919,0.104021623419,6.91368825,-0.351404958333,-2.72951758333,-0.000506692874866,0.00427764739355,0.0381140718925
13.0,0.37489350319,-0.66651840853,0.644366411568,0.693665958424,-0.259451352239,-0.671946823748,0.6150466644,0.698883543169,0.365074504311,-0.828893709613,0.544489113051,-0.128323123138,-0.00209439510239,-0.0230383461263,-0.00418879020479,6.67669420833,-0.523021333333,-1.65078608333,0.00549445387232,-0.00870583508512,-0.418485481665
14.0,0.248171750626,0.965814111116,0.0749258630867,-0.712913209087,0.234458318443,-0.660896401278,-0.655870062207,0.110600179391,0.746727568675,-0.280236681862,-0.274347173626,0.919891858026,0.129154364648,-0.116587994033,0.065624379875,9.43072841667,-0.261510666667,-2.51704016667,-0.00326624459765,-0.000722817400306,-0.0148503972688
15.0,-0.865250952684,0.370851601099,-0.337357197703,-0.031937446316,-0.712319172156,-0.701128659021,-0.500320685563,-0.595877912781,0.628178895425,0.184095270728,0.34880053149,-0.918938039548,0.0628318530718,-0.424464074085,0.234572251468,10.1008495,-0.0408610416667,-3.92266,0.00222820927467,-0.00942865248542,-0.433335878934
16.0,-0.337415556234,-0.825589069323,0.452275835111,-0.830366380951,0.487356423487,0.270139574798,-0.443443813574,-0.284405353502,-0.849983046362,-0.839331299656,-0.212319712655,0.500443112687,0.0558505360638,-0.0872664625997,-0.0781907504893,10.7055929167,-0.375921583333,-5.14031904167,0.00169138112899,-0.0105196471589,0.376983267287
17.0,0.105636199077,0.701107450823,0.705187447312,0.720464495043,-0.542750665398,0.431685796144,0.685399084349,0.462460871438,-0.562457142867,-0.270887248047,-0.415644074382,0.868251174647,0.0,0.0335103216383,0.0488692190558,10.6729040833,-0.114410916667,-4.99321929167,-0.00370595857495,0.00467014294828,0.0680354169965
18.0,0.987167501745,0.151539399079,0.0503600439414,-0.148822183307,0.987391820276,-0.0539384001263,-0.0578988881989,0.0457515440099,0.997273540693,0.524713731214,0.325515477657,-0.786584499009,-0.117286125734,0.1752310569,-0.0453785605519,9.17738995833,0.0898942916667,-4.25772054167,-0.0011242249283,0.00156407651678,0.00296611686811
19.0,-0.0826976309016,0.992745089114,0.0872828155117,0.919386055128,0.0422021339389,0.391086002725,0.384565187556,0.112588489338,-0.916206007724,0.369015645504,-0.34308232698,0.8637835205,-0.133343154852,0.465653844432,0.12287117934,7.51025945833,0.0898942916667,-3.19533345833,-0.00483018350324,0.00623421946505,0.0710015338646
20.0,-0.392128699271,0.281628106915,0.875740082789,-0.843688276028,-0.489525849546,-0.220350937187,0.366640390712,-0.82525756708,0.429563466646,-0.466981346241,0.32028228246,-0.824225504219,-0.0788888821901,0.0914552528045,0.215722695546,6.79927733333,0.63743225,-1.56089179167,0.0224341878086,-0.0034545876194,-0.416049531177
21.0,-0.755501905516,-0.0686294708895,0.651541914605,-0.381456189392,-0.762459626704,-0.522634186809,0.532642512701,-0.643385819996,0.549860564408,0.476789621932,-0.36500680131,0.799650981001,-0.121474915939,-0.111701072128,0.0733038285838,7.79628675,0.2941995,-2.329079375,-0.00482860886215,0.00343012676961,-0.0512875445068
22.0,-0.0753104347744,-0.941387090261,-0.328814057948,0.268392535584,0.298444937818,-0.915912695585,0.960361278508,-0.157229022068,0.230185250098,0.0476901510063,-0.369590366047,0.927970156213,0.143116998664,-0.174532925199,0.0279252680319,9.095667875,0.0572054583333,-3.80824908333,0.0176055789465,-2.4460849793e-05,-0.467337075684
23.0,0.325921383148,0.616667922829,-0.71658629973,0.708114154333,0.342964852164,0.617211029238,0.626378157697,-0.708587173984,-0.324891705689,0.956999062969,-0.162209526004,0.240501274737,0.224100275956,-0.272969495012,0.186401164113,10.5339765417,0.514849125,-3.83276570833,-0.00482860886215,0.00343012676961,-0.0512875445068
24.0,0.0911383022473,0.977233251591,0.191595881606,-0.753589317587,0.193452386635,-0.62823507903,-0.650996889611,-0.0871283311572,0.754063461273,0.256756230235,0.413155379068,-0.873715554962,0.0237364778271,-0.386764962242,0.196175007924,9.32448970833,0.0817220833333,-4.045243125,-0.0171493083238,-0.0126761185709,0.29367557489
25.0,-0.349617872255,-0.797352756459,0.491930813394,0.86110913911,-0.0666041643693,0.504038625335,-0.369131946519,0.599827030948,0.709893751912,-0.649844540023,-0.0300314197888,-0.759473625367,-0.0509636141582,-0.326725635973,0.176627320302,7.60832595833,-0.171616375,-5.67151258333,-0.00860558626111,0.00407861480668,-0.00420784285467
26.0,0.695454058772,0.702541177058,-0.150928945784,0.709186794239,-0.704894745397,-0.0133224918581,-0.115748619923,-0.0977716341828,-0.988454836872,0.157731781804,-0.300685770172,0.94058957714,-0.00279252680319,-0.354650904005,0.0349065850399,7.88618104167,0.0,-6.21905054167,0.00277801525734,0.00477781980785,-0.01065916106
27.0,0.722195776813,-0.610108358908,-0.325885026265,0.691505422656,0.647693807352,0.319864006032,0.0159220096264,-0.456355697135,0.889654970931,0.534266056895,0.101554169641,-0.839193977027,0.0635299847726,0.151494579073,0.0984365698125,7.1588545,-0.531193541667,-5.99022870833,-0.0170613860916,0.00159812042094,-0.0143325336098
28.0,0.792461730019,-0.604718293432,0.0794996354912,0.5785544142,0.786555845467,0.21588119828,-0.193078212816,-0.125082722827,0.973177844069,0.22475267505,0.207723357121,-0.952017458855,0.0747000919854,0.0914552528045,0.00767944870878,7.78811454167,-0.187960791667,-6.16184508333,-0.00911411068568,-0.0109390579355,-0.00665191300022
29.0,0.205403749311,-0.873457847621,0.441452928633,0.953031086138,0.0759305228134,-0.293200110096,0.222578185418,0.480942765966,0.848028895286,-0.848344571595,0.170966542794,-0.501080761045,0.0181514242207,-0.0335103216383,0.0809832772925,7.256921,0.473988083333,-6.276256,0.0011592662588,-0.0167734293034,-0.000835812914211
30.0,0.273904502364,-0.959144755213,-0.0708354581633,-0.8936997216,-0.226617431507,-0.387227771924,0.355354936925,0.16936905941,-0.919258935511,0.15991735671,-0.202465089718,0.966144050579,-0.0153588974176,-0.0237364778271,0.189193690916,7.46939841667,0.24516625,-6.53776666667,0.0100382633584,-0.0223342385953,0.000785235082137
31.0,-0.111090324275,-0.991849772723,0.0623936551385,-0.937811066537,0.125400927762,0.323705129396,-0.328891081261,-0.0225529524767,-0.944098522932,-0.390463692635,-0.195066470975,0.899715053023,-0.0788888821901,0.176627320302,0.197571271326,7.50208725,-0.392266,-6.398839125,-0.000416197564814,-0.045755484251,0.00146420101737
32.0,0.992292866054,-0.0424738704057,-0.116408068065,0.0650843063026,0.978052390319,0.197933208091,0.105446199794,-0.203984048702,0.973278791932,0.819828085242,-0.0576481868324,-0.569700445149,-0.215024563846,-0.152192710774,0.132645023152,7.22423216667,-0.809048625,-6.35797808333,-0.0171365153365,-0.0852888041016,-0.00166281947752
33.0,-0.230446935665,-0.708682055122,-0.666831278953,-0.832153370722,-0.211686615802,0.512551991788,-0.50439565565,0.67302193236,-0.540949629008,0.508451782676,-0.0665681093632,0.85851352436,0.0244346095279,0.0209439510239,0.0600393262686,7.24057658333,-1.06238708333,-6.83196616667,-0.0263883774243,-0.101229946042,0.0042370566023
34.0,-0.200574263403,-0.816577346493,0.541268327222,-0.409426058861,0.571802282893,0.710923660884,-0.890022621727,-0.0790163683836,-0.449016866434,-0.538551062761,-0.182342451502,0.822626271875,-0.0258308729295,0.0279252680319,0.12217304764,7.31412645833,-0.898942916667,-6.83196616667,-0.0127525786449,-0.0517349263479,0.0114735754957
35.0,-0.770780188024,-0.588197513884,-0.24478886088,0.635822689582,-0.68585842582,-0.354016563377,0.0403411596707,-0.428511265188,0.902635411694,0.379536506772,-0.543010412265,0.749060566442,0.101927228316,-0.0237364778271,0.0837758040957,7.05261579167,-0.907115125,-6.39066691667,-0.00470780023416,-0.00304368541381,0.00393825313572
36.0,0.684027238195,-0.172534415638,-0.708758501062,0.213685636979,0.976395889957,-0.0314565513739,0.697456225118,-0.129934373804,0.704749510498,0.435111506908,0.192259132933,-0.87961036963,0.112399203828,0.0607374579694,0.0132645023152,7.38767633333,-0.8825985,-6.644005375,0.0122781830198,0.0693113458948,-0.00833534886799
37.0,0.83136600676,0.229824066777,0.505975751528,-0.252704118719,0.967242818564,-0.0241238122884,-0.494945644679,-0.107806438893,0.862210287892,0.325337851945,-0.342438296983,0.88141437182,0.0823795406941,0.0684169066782,0.048171087355,7.24874879167,-0.858081875,-6.24356716667,0.0159570896095,0.0727728251711,-0.00419912826849
38.0,-0.353503843611,-0.638716768228,-0.683429530044,-0.714292475055,-0.287434396409,0.638096958025,-0.604004381302,0.713738297799,-0.35462141732,0.417394829794,-0.390672487111,0.820461189744,0.0237364778271,0.0244346095279,0.0111701072128,7.01175475,-0.498504708333,-6.28442820833,0.0175479712932,0.0880874251416,-0.010903986658
39.0,0.315304066048,-0.338653609552,0.886508363565,-0.586601905968,0.664766997267,0.46258301229,-0.745976909729,-0.665881800384,0.0109488843869,-0.952832922101,0.137413788305,0.270604643979,0.0740019602846,0.0376991118431,0.0335103216383,7.30595425,-0.400438208333,-5.94119545833,0.0392146916171,0.139140822386,-0.00549625486683
40.0,-0.0199710045013,0.838401291541,-0.544687463893,-0.865111646819,-0.287587220656,-0.410944557152,-0.501181601335,0.463008493289,0.731054127698,-0.623786510905,-0.0131522003377,0.781484106326,0.197571271326,-0.0335103216383,0.055152404363,7.379504125,-0.073549875,-6.41518354167,0.0273819221123,0.113674844954,0.00319030864144
41.0,-0.381408744006,-0.796641714519,0.468923606448,-0.880291788577,0.158171873621,-0.447289643698,0.282159063226,-0.583389781435,-0.761605295384,-0.640367883104,-0.000195118759489,0.768068314812,0.0286233997327,0.0914552528045,0.0614355896702,7.61649816667,0.596571208333,-6.45604458333,0.0188782439776,0.068613180262,0.00847562343258
42.0,-0.165218008846,0.89825387413,0.407238243738,0.2177548823,-0.369499425927,0.903356510728,0.961917782759,0.237928879813,-0.134551207216,-0.436176722831,-0.0862458513351,0.895718437673,-0.171740398396,0.0488692190558,0.0753982236862,7.820803375,0.433127041667,-6.53776666667,0.00734822063023,0.0421271073313,0.000229881039231
43.0,-0.746301911536,-0.544873152094,0.38229138751,-0.354596014661,0.811527028525,0.464419582231,-0.563289555401,0.211038219524,-0.79885402088,-0.584420310562,-0.126900125618,0.801466941752,-0.144513262065,0.0013962634016,0.12217304764,7.27326541667,0.122583125,-5.92485104167,-0.0221056908865,-0.0390219102196,-0.00763412976767
44.0,0.155276742873,0.894485442168,0.419267130684,0.985175106908,-0.10888074663,-0.132570704688,-0.0729324471752,0.433636687519,-0.898131438814,-0.044650361577,-0.274434840909,0.96056851047,-0.0795870138909,-0.0328121899375,0.116587994033,7.22423216667,-0.506676916667,-6.46421679167,-0.0337452356695,-0.087510922327,-0.00442669468983
45.0,0.377935125593,-0.625619008682,-0.682470436589,-0.891537659501,-0.444695748603,-0.0860598214361,-0.249651041524,0.640973125139,-0.725829050339,0.452825484628,-0.172499861275,0.874753038481,-0.0314159265359,-0.0188495559215,0.118682389136,7.06896020833,-0.915287333333,-6.22722275,-0.0226670108723,-0.0908061626786,0.00364079376554
46.0,0.0607601666307,0.849002432292,0.524883865358,0.972053885804,0.0691332220142,-0.224347589037,-0.226758561567,0.52384679781,-0.821075567277,-0.361411423747,-0.225688609175,0.904680294068,-0.0342084533391,0.0195476876223,0.131946891451,7.46939841667,-0.890770708333,-6.23539495833,-0.0320712994783,-0.12891431734,0.00785322221789
47.0,0.238965064186,-0.945475708981,-0.221294784903,0.375620343399,0.30016180805,-0.876819392243,0.895435679277,0.126406379249,0.42686809621,0.398349464543,-0.382039508894,0.833884594978,-0.203854456633,0.448898683613,0.101229096616,8.041453,-0.727326541667,-6.40701133333,-0.0091265100825,-0.0723226050535,0.0214308276606
48.0,-0.650541794936,0.437048685731,-0.621114980774,-0.0730282159006,0.778039115135,0.62395674129,0.755951223773,0.451268857357,-0.47423007671,0.220576359056,-0.164872289825,0.96133407194,-0.14032447186,-0.0244346095279,0.247138622082,8.556302125,0.367749375,-4.98504708333,0.0008993344963,-0.0131396685263,0.0101949835058
49.0,-0.0578215003451,-0.91752014447,0.393463414551,0.93848838538,-0.184354263036,-0.291981260029,0.340435345705,0.3523780501,0.87174163902,-0.507631345283,-0.0464975712763,-0.860318774148,-0.132645023152,-0.175929188601,0.150098315672,8.34382470833,-0.572054583333,-5.516240625,0.00769945261903,-0.0187297369614,0.00195630460921
50.0,0.8852296285,0.423970710811,-0.191356581285,0.425797986819,-0.572977583587,0.700280488895,0.187255385096,-0.701388284106,-0.687742608591,0.683092473353,-0.272133096147,0.677737597326,0.217118958948,0.0181514242207,-0.0286233997327,7.722736875,-1.50368633333,-6.13732845833,0.0323118153412,-0.0406220519647,0.0021576973741
51.0,-0.0904468325258,-0.734301626422,0.672770757332,0.995305148604,-0.0432783002128,0.0865716460148,-0.0344533256605,0.677442329771,0.734768574577,-0.702647628874,0.427177788846,-0.56903905521,0.340688269989,0.0837758040957,-0.171740398396,7.11799345833,-1.30755333333,-6.09646741667,0.0670542987407,-0.0410646273822,0.000532163037222
52.0,-0.439607683665,-0.343201520919,0.830034818849,-0.873504358786,-0.0518079267718,-0.484051726478,0.209129671843,-0.937831890459,-0.277012861781,-0.979990221734,0.160658369989,0.117507674044,0.545938990024,-0.115889862332,-0.13124875975,6.78293291667,-1.60175283333,-6.88099941667,0.0951156439978,0.0272471264763,0.00207868764967
53.0,0.190717191506,-0.601539487399,-0.775742997367,0.951276627728,0.308295040026,-0.00519093768573,0.242280272418,-0.736956181462,0.631027619207,0.488079231063,0.0719705430298,-0.869826939765,0.512428668386,-0.00907571211037,0.0781907504893,7.01992695833,-0.866254083333,-6.89734383333,0.0687621356877,0.094396361138,0.00414883829509
54.0,0.293966052429,-0.856725819092,-0.423798101602,0.782873116436,-0.0385588075295,0.620985428109,-0.548355398972,-0.514328775458,0.659372631488,0.509184271031,-0.122129240402,-0.851948253577,-0.0600393262686,-0.0446804288511,0.0188495559215,7.24057658333,0.612915625,-6.48873341667,-0.0131206562949,0.15621540117,-0.00294699429572
55.0,-0.721577127234,0.658651123253,0.213319355169,0.668043410112,0.581486589834,0.464318153909,0.181781329237,0.47754794909,-0.85959496547,-0.506503397106,-0.0617192135068,0.860026189952,-0.41119957177,-0.111701072128,0.414690230274,7.99241975,0.310543916667,-6.006573125,-0.0693382851864,0.104967655504,-0.000412092663138
56.0,0.135051497573,-0.102270042014,0.985546514128,-0.16783225072,-0.982647418192,-0.0789707992746,0.976521084576,-0.154741364949,-0.149872216746,-0.609263694171,-0.00852879900527,0.792921818689,-0.732340154137,0.302291026445,0.473333293141,8.29479145833,-0.63743225,-5.80226791667,-0.146961416855,0.0234076923498,0.018242868587
57.0,0.233660389249,0.808977814104,0.539404967333,-0.971219989136,0.22054840073,0.0899451812996,-0.0462012467342,-0.544897512586,0.837228848988,-0.285457756052,0.375554010197,-0.88174432515,-0.520806248795,0.0167551608191,0.32393310917,8.58081875,-1.07055929167,-4.61729770833,-0.101260326106,-0.0987996795716,5.01576601679e-05
58.0,-0.0304796349796,0.865502034819,0.499977219056,0.943471700691,-0.140258171211,0.300314494162,0.330048696175,0.480867833331,-0.812301658881,-0.124992356766,-0.387047825168,0.913548516381,-0.155683369278,0.225496539358,-0.0335103216383,8.1395195,-1.348414375,-5.53258504167,-0.0275930049309,-0.102128610787,0.00072881516948
59.0,0.259489450495,-0.753144384791,-0.604515310591,0.746452795706,0.553578753373,-0.369267907617,0.612758883138,-0.355421017205,0.705834578116,0.282536863354,0.250130592319,-0.92607105971,0.158475896081,0.108908545324,-0.00767944870878,6.97906591667,-2.941995,-6.398839125,0.0379438649133,-0.122810501698,0.00252721012816
60.0,0.095640365991,0.951763763319,0.291545295323,0.98680093939,-0.129105151257,0.0977535980798,0.130678331838,0.278347981403,-0.951549039639,0.0902939131885,-0.347963146771,0.933149858131,0.629016662419,0.0698131700798,-0.389557489045,6.88099941667,-2.07574091667,-6.80744954167,0.0948227825794,-0.091588804237,0.00695925211088
61.0,-0.774074140678,0.122458730817,0.621138538477,-0.545319238994,-0.627379255424,-0.555897650153,0.321614913083,-0.769024790959,0.552417159919,-0.518607132257,0.307509587073,-0.797799784552,0.718377520121,-0.116587994033,-0.249233017185,7.27326541667,-0.220649625,-6.68486641667,0.0866268016969,0.0272940715353,0.00410912905766
62.0,-0.468247575548,-0.808258792655,-0.357018111711,-0.831173617823,0.265807405556,0.488361382776,-0.299824323612,0.525418069015,-0.796267058042,0.0755897444317,-0.297239980048,0.951805959636,0.142418866963,-0.055152404363,0.013962634016,7.51843166667,1.94498558333,-6.29260041667,0.0883488466495,0.219215628736,0.0116220122108
63.0,-0.173767841606,-0.250798356933,-0.952315557672,0.670465653906,0.678167837219,-0.300938850091,0.721304751236,-0.690788367535,0.0503079230594,-0.611064685663,-0.0097326697893,0.791520830474,-0.335801348084,-0.00767944870878,0.179419847105,7.56746491667,0.939803958333,-5.64699595833,-0.0275823782746,0.0890115877626,0.00152353809273
64.0,-0.0163673919988,0.0288010115304,-0.999451154491,-0.226467828875,0.973500643404,0.0317619233748,0.97388111747,0.226863392875,-0.00941116409097,-0.0737670836098,-0.346584183843,0.935113801035,-0.561297887441,-0.0209439510239,0.356047167407,7.673703625,-1.52820295833,-6.3743225,-0.116078042803,-0.00920615459836,0.00992289066077
65.0,0.0950255196274,0.972942324633,-0.210602430085,-0.653958747594,-0.0984932900451,-0.750091346611,-0.750538544689,0.209003121399,0.626904768032,0.541627923111,0.269420283578,-0.796273761783,-0.242949831878,0.0181514242207,0.250629280586,7.820803375,-3.26888333333,-6.496905625,-0.106869837366,-0.117469766912,0.0115733430236
66.0,0.596601216969,0.747003539614,0.29334740448,-0.794354537031,0.601720842621,0.0832640201594,-0.114314729623,-0.282697257431,0.952373037854,-0.167550796149,0.321322956188,-0.932029124296,0.0349065850399,0.148003920569,0.0013962634016,7.69004804167,-0.375921583333,-5.23838554167,-0.0776055401549,0.00279379131221,-0.00497480261715
67.0,-0.555580912461,0.688336542049,0.466393240291,-0.828442313139,-0.506040416659,-0.240013396517,0.0708038382399,-0.519726756659,0.851393513543,-0.106912479148,0.333275065037,-0.936748340178,0.0272271363311,-0.0195476876223,0.0383972435439,9.11201229167,1.12776475,-3.947176625,-0.057328933187,0.11440472096,-0.0289938274252
68.0,-0.464861090138,-0.726947828145,-0.505421627981,-0.720396331935,-0.0213107658955,0.693235152161,-0.514716710249,0.686361935434,-0.513784003038,0.331786315414,-0.334819697495,0.881937419023,-0.0698131700798,-0.010471975512,-0.0879645943005,8.94039591667,0.588399,-3.98803766667,-0.0263779430553,0.0790593618577,-0.0124022831866
69.0,-0.835800070956,-0.294964483142,-0.463070399697,-0.524130269632,0.679798526759,0.512992615416,0.163479973838,0.671468477816,-0.722775470982,0.272332611206,-0.366580423376,0.889636859663,0.21851522235,-0.0670206432766,-0.0467748239534,8.458235625,-0.138927541667,-6.02291754167,0.0515363210345,-0.0242938184119,0.0047925584224
70.0,0.640278997443,0.766194455876,-0.0546704784995,0.694484839237,-0.54700226941,0.467417720386,0.328227990128,-0.337245567867,-0.88234449817,0.509606756575,-0.323047735154,0.797459161628,0.320442450666,0.0928515162061,-0.173834793499,6.61948875,-0.73549875,-6.91368825,0.132703399548,-0.106231410351,0.00678495462559
71.0,-0.563451165564,0.753033366299,0.339799254363,0.818493151208,0.452958864162,0.353408020286,0.112212946894,0.477251523432,-0.871572852911,-0.421823131966,-0.040445473355,0.90577558425,0.432841654495,0.203156324932,-0.0404916386463,6.51325004167,-1.09507591667,-7.49391504167,0.155064241417,-0.079600028579,-0.00927323378401
72.0,0.401219851558,0.875870520648,0.268092263551,-0.875780192115,0.452569750967,-0.167897812995,-0.268387193835,-0.16742595847,0.948650021144,0.071522170905,-0.444260783388,0.893038036935,0.0488692190558,-0.0188495559215,-0.102625360017,7.46122620833,0.228821833333,-6.35797808333,0.0560023811802,0.0273955792619,0.00552175845942
73.0,0.174821183595,-0.935439139827,0.307231459075,-0.662300282589,0.119168848503,0.739700697059,-0.728557402988,-0.332794833532,-0.598708367509,-0.564465378777,-0.109813954102,0.818119631623,-0.0740019602846,-0.374896723328,0.108210413624,8.10683066667,0.400438208333,-4.83794733333,-0.0260296183208,0.0384369755156,0.00211094755163
74.0,0.147027470545,0.984934278339,0.0910351045345,-0.194649623049,0.119046126156,-0.973621869154,-0.969790929609,0.125429211907,0.209220136814,-0.229002075721,-0.356260735313,0.905889804441,-0.0893608577021,0.0488692190558,0.0244346095279,8.76877954167,0.465815875,-4.60095329167,-0.108656414986,0.0528993821607,0.0207869755682
75.0,0.639608508417,0.741053139893,-0.204306631844,-0.762879745809,0.64458126041,-0.0502940569397,0.0944216574512,0.18802989811,0.977614089516,0.578060033199,0.15955284,-0.800243393766,0.268780704807,0.42027528388,0.0684169066782,7.649187,-0.498504708333,-5.42634633333,-0.0219471585309,-0.0158788845791,0.0361930935323
76.0,0.262191400926,0.740662429612,-0.618607173125,-0.678589683943,-0.3142690094,-0.663890827303,-0.686128056653,0.593846912168,0.420207252176,0.865443037755,0.377717905071,-0.329146673369,-0.0328121899375,0.380481776935,0.0530580092606,8.02510858333,-0.93163175,-5.49989620833,0.0358984535051,-0.0382649798251,0.0298394158601
77.0,-0.651542216751,-0.590776059206,-0.475895353686,-0.736205647509,0.341067145946,0.584529252075,-0.183013617981,0.73120233166,-0.657152315532,0.0179010779932,-0.448864178336,0.893420674046,-0.0390953752447,0.689754120388,0.0467748239534,9.340834125,-0.629260041667,-3.87362675,0.0644996470274,-0.0515637688768,0.0709542702547
78.0,0.914563936964,-0.371166325669,-0.160649817597,0.36977579262,0.928276804039,-0.0395984630541,0.163825115283,-0.0231890873678,0.986216810762,0.089154873045,-0.375739054557,0.922427000631,-0.18360863731,0.055152404363,0.0286233997327,9.47158945833,-0.555710166667,-3.18716125,0.0214907254546,-0.0208495646549,0.0406968500206
79.0,-0.365359416582,-0.837909827328,-0.405486890026,-0.663125458841,0.539986757974,-0.518342480461,0.653281809445,0.0795073737519,-0.752928585569,-0.0413497249901,-0.370621179831,0.927863212604,0.0223402144255,0.230383461263,0.259006860996,16.5895829167,0.277855083333,-6.46421679167,0.0210479389497,-0.00668194322512,0.0305218982472
80.0,-0.321896958256,-0.910054015548,0.26112073271,0.917435211796,-0.36795123004,-0.151408468948,0.233869579944,0.19082342911,0.953357980236,-0.608630550281,0.274594590982,-0.744423712591,-0.0509636141582,-0.0712094334814,0.130550628049,9.21007879167,-0.392266,-2.574245625,0.000934689445351,-0.00323866923759,0.0121973767883
81.0,-0.232323224136,-0.911585985682,-0.339170915964,0.970411964346,-0.193659505394,-0.144210316639,0.0657764318095,-0.362638920525,0.929605547713,-0.0457737815356,0.320622294768,-0.946100473006,0.0349065850399,0.0565486677646,0.149400183971,9.08749566667,-0.335060541667,-2.45983470833,-0.00745191824333,-0.00176739786637,0.00428193736544
82.0,0.410004999132,0.692943497988,-0.593064253924,0.873694018985,-0.111725252802,0.473472521987,0.261829451889,-0.712282792493,-0.651228501865,0.849185462256,-0.290717332356,0.440871277541,0.0181514242207,0.0111701072128,0.109606677025,9.54513933333,-0.14709975,-2.54155679167,-0.0015836420579,-0.00222440387847,0.00175610585674
